barrio,paquetes,modelo,comercios_barrio,cids_barrio,almacenes_barrio,comercios_seleccionados,semilla,total_kms_walk,total_hours_walk,total_kms_drive,total_hours_drive,distance_cost_van,distance_cost_ona,time_cost_van,time_cost_ona,total_cost
BENIMACLET,150,M1,417.0,39.0,163.0,50.0,3.0,16.0828,3.4275399999999996,9.228800000000001,0.46956,1.6980800000000003,0.0,98.05112,0.0,99.7492
BENIMACLET,150,M2,417.0,39.0,163.0,50.0,3.0,21.1744,4.5151200000000005,1.00232,0.05006000000000001,0.18444,1.1646,1.25926,63.24544000000001,65.85374
BENIMACLET,200,M1,417.0,39.0,163.0,64.4,3.0,19.3768,4.13786,10.596,0.5086,1.94968,0.0,116.9057,0.0,118.85535999999999
BENIMACLET,200,M2,417.0,39.0,163.0,64.4,3.0,26.953999999999997,5.73528,1.06954,0.05499999999999999,0.1968,1.48248,1.38428,80.3367,83.40024
BENIMACLET,250,M1,417.0,39.0,163.0,78.2,3.0,22.8082,4.86738,12.1288,0.6071799999999999,2.2317,0.0,137.74002000000002,0.0,139.97174
BENIMACLET,250,M2,417.0,39.0,163.0,78.2,3.0,31.377,6.68606,2.1024599999999998,0.08514000000000001,0.38683999999999996,1.72576,2.14222,93.65494,97.90974
BENIMACLET,300,M1,417.0,39.0,163.0,92.6,3.0,25.203,5.387300000000001,12.442,0.59134,2.2893,0.0,150.42198,0.0,152.7113
BENIMACLET,300,M2,417.0,39.0,163.0,92.6,3.0,36.8954,7.8619,1.7002,0.0744,0.31282,2.02924,1.8720199999999998,110.12542,114.33952
BENIMACLET,350,M1,417.0,39.0,163.0,105.0,3.0,28.668,6.12408,13.131,0.6152200000000001,2.4161,0.0,169.56052,0.0,171.97665999999998
BENIMACLET,350,M2,417.0,39.0,163.0,105.0,3.0,42.867599999999996,9.12816,2.05084,0.08544,0.37736000000000003,2.35774,2.1497800000000002,127.86269999999999,132.74758
BENIMACLET,400,M1,417.0,39.0,163.0,117.8,3.0,32.1976,6.8582399999999994,13.1428,0.6326,2.41828,0.0,188.46944,0.0,190.88773999999998
BENIMACLET,400,M2,417.0,39.0,163.0,117.8,3.0,45.4464,9.69078,1.61282,0.07017999999999999,0.29678,2.49956,1.7661000000000002,135.74360000000001,140.30599999999998
BENIMACLET,450,M1,417.0,39.0,163.0,131.8,3.0,35.352999999999994,7.5455,12.4848,0.61634,2.2972,0.0,205.35198,0.0,207.64917999999997
BENIMACLET,450,M2,417.0,39.0,163.0,131.8,3.0,49.5226,10.54478,0.8436199999999999,0.043300000000000005,0.15522,2.7237400000000003,1.089,147.70584,151.67378000000002
BENIMACLET,500,M1,417.0,39.0,163.0,143.0,3.0,38.007400000000004,8.10948,12.680200000000001,0.6223799999999999,2.33318,0.0,219.69434,0.0,222.02752
BENIMACLET,500,M2,417.0,39.0,163.0,143.0,3.0,54.0364,11.52158,1.1541000000000001,0.06068,0.21236000000000002,2.9720199999999997,1.5270199999999998,161.38862,166.1
BENIMACLET,550,M1,417.0,39.0,163.0,154.8,3.0,41.5432,8.84794,12.994200000000001,0.6437999999999999,2.3909399999999996,0.0,238.8116,0.0,241.20250000000001
BENIMACLET,550,M2,417.0,39.0,163.0,154.8,3.0,57.907399999999996,12.387,1.05248,0.04648,0.19366,3.1849,1.16906,173.51104,178.05866
BENIMACLET,600,M1,417.0,39.0,163.0,165.6,3.0,44.6382,9.5252,13.5198,0.6427799999999999,2.48764,0.0,255.82678,0.0,258.31444
BENIMACLET,600,M2,417.0,39.0,163.0,165.6,3.0,62.0062,13.22858,1.6747,0.07532,0.30813999999999997,3.41036,1.89514,185.29912,190.91271999999998
BENIMACLET,650,M1,417.0,39.0,163.0,176.0,3.0,47.1908,10.06878,12.8082,0.63486,2.3567,0.0,269.3044,0.0,271.66112000000004
BENIMACLET,650,M2,417.0,39.0,163.0,176.0,3.0,64.7058,13.82066,0.89436,0.0421,0.16458,3.55882,1.05948,193.59308000000001,198.37593999999999
BENIMACLET,700,M1,417.0,39.0,163.0,188.0,3.0,49.2804,10.51194,13.8078,0.6559,2.5406400000000002,0.0,280.98212,0.0,283.52274
BENIMACLET,700,M2,417.0,39.0,163.0,188.0,3.0,68.86760000000001,14.71338,1.3366,0.0573,0.24594,3.78772,1.4422599999999999,206.09796,211.57388
BENIMACLET,750,M1,417.0,39.0,163.0,199.6,3.0,52.947799999999994,11.28994,13.362,0.65844,2.4585999999999997,0.0,300.6209,0.0,303.07952
BENIMACLET,750,M2,417.0,39.0,163.0,199.6,3.0,74.8984,15.99974,1.2884,0.06152,0.23706,4.11942,1.54792,224.11617999999999,230.02053999999998
BENIMACLET,800,M1,417.0,39.0,163.0,209.6,3.0,55.9698,11.935459999999999,14.250399999999999,0.66416,2.62208,0.0,317.00612,0.0,319.62818
BENIMACLET,800,M2,417.0,39.0,163.0,209.6,3.0,78.26559999999999,16.74368,1.62534,0.07352,0.29904000000000003,4.3046,1.85,234.53701999999998,240.99074000000002
BENIMACLET,850,M1,417.0,39.0,163.0,219.6,3.0,57.14919999999999,12.194280000000001,13.555600000000002,0.66718,2.49424,0.0,323.59418,0.0,326.08842
BENIMACLET,850,M2,417.0,39.0,163.0,219.6,3.0,82.38579999999999,17.60006,1.25082,0.05739999999999999,0.23016,4.5312399999999995,1.4445200000000002,246.53274000000002,252.73863999999998
BENIMACLET,900,M1,417.0,39.0,163.0,229.6,3.0,58.575,12.477500000000001,13.834,0.64874,2.54546,0.0,330.2557,0.0,332.80114
BENIMACLET,900,M2,417.0,39.0,163.0,229.6,3.0,87.0596,18.58504,1.1130600000000002,0.062119999999999995,0.2048,4.7883,1.56308,260.32966,266.8858
BENIMACLET,950,M1,417.0,39.0,163.0,238.0,3.0,59.971000000000004,12.775839999999999,14.0582,0.6507,2.5867,0.0,337.81167999999997,0.0,340.39838
BENIMACLET,950,M2,417.0,39.0,163.0,238.0,3.0,88.4562,18.88296,1.35802,0.0682,0.24985999999999997,4.8651,1.7157799999999999,264.50266,271.3334
BENIMACLET,1000,M1,417.0,39.0,163.0,245.8,3.0,60.157,12.838460000000001,14.6072,0.66084,2.6877400000000002,0.0,339.64256,0.0,342.33029999999997
BENIMACLET,1000,M2,417.0,39.0,163.0,245.8,3.0,93.2284,19.920560000000002,1.86948,0.08224000000000001,0.34400000000000003,5.12756,2.06936,279.03704,286.57795999999996
BENIMACLET,1050,M1,417.0,39.0,163.0,253.8,3.0,64.3166,13.743039999999999,13.803,0.65424,2.5397399999999997,0.0,362.23514,0.0,364.77492
BENIMACLET,1050,M2,417.0,39.0,163.0,253.8,3.0,97.00120000000001,20.7332,1.41922,0.06566,0.26112,5.33508,1.6514199999999999,290.42058,297.6682
BENIMACLET,1100,M1,417.0,39.0,163.0,260.8,3.0,64.3232,13.72062,13.160599999999999,0.65084,2.42154,0.0,361.5861,0.0,364.00766
BENIMACLET,1100,M2,417.0,39.0,163.0,260.8,3.0,101.3758,21.651500000000002,1.2275800000000001,0.05854,0.22590000000000005,5.57566,1.47296,303.28328,310.5578
BENIMACLET,1150,M1,417.0,39.0,163.0,266.6,3.0,69.421,14.81004,13.609199999999998,0.6411,2.5041,0.0,388.75084,0.0,391.25496000000004
BENIMACLET,1150,M2,417.0,39.0,163.0,266.6,3.0,103.3466,22.105719999999998,1.72638,0.07236000000000001,0.31768,5.684060000000001,1.8206600000000002,309.64596,317.46834
BENIMACLET,1200,M1,417.0,39.0,163.0,275.0,3.0,68.2328,14.539959999999999,13.0034,0.66438,2.39262,0.0,382.54110000000003,0.0,384.93376
BENIMACLET,1200,M2,417.0,39.0,163.0,275.0,3.0,108.5504,23.1847,1.1434,0.060360000000000004,0.2104,5.97026,1.5185400000000002,324.7594,332.45862
BENIMACLET,1250,M1,417.0,39.0,163.0,282.0,3.0,66.98780000000001,14.28828,13.149799999999999,0.62822,2.4195599999999997,0.0,375.29898000000003,0.0,377.71852
BENIMACLET,1250,M2,417.0,39.0,163.0,282.0,3.0,113.3038,24.21504,1.34412,0.06078,0.2473,6.2317,1.52934,339.19232,347.20068000000003
BENIMAMET,50,M1,125.0,14.0,251.0,16.6,3.0,5.6659999999999995,1.19238,4.7086,0.19906000000000001,0.86638,0.0,35.00874,0.0,35.875080000000004
BENIMAMET,50,M2,125.0,14.0,251.0,16.6,3.0,7.781000000000001,1.6108,2.13344,0.08096,0.39254,0.42794,2.03636,22.563,25.41986
BENIMAMET,100,M1,125.0,14.0,251.0,32.4,3.0,9.8708,2.08458,4.256200000000001,0.21464,0.7831400000000001,0.0,57.84982,0.0,58.632960000000004
BENIMAMET,100,M2,125.0,14.0,251.0,32.4,3.0,11.8598,2.47682,1.40118,0.05304,0.25782000000000005,0.65228,1.3342,34.69414,36.93848
BENIMAMET,150,M1,125.0,14.0,251.0,44.6,3.0,12.884,2.737,4.1708,0.18692,0.76742,0.0,73.56631999999999,0.0,74.33376
BENIMAMET,150,M2,125.0,14.0,251.0,44.6,3.0,16.2638,3.3986199999999998,1.4588,0.054720000000000005,0.26842,0.89452,1.37692,47.60632,50.14618
BENIMAMET,200,M1,125.0,14.0,251.0,53.8,3.0,14.2126,3.01932,4.0772,0.21677999999999997,0.7502000000000001,0.0,81.42054,0.0,82.17074
BENIMAMET,200,M2,125.0,14.0,251.0,53.8,3.0,19.3404,4.04678,1.63726,0.06078,0.30126,1.06374,1.5289,56.684979999999996,59.57886
BENIMAMET,250,M1,125.0,14.0,251.0,64.0,3.0,19.3682,4.093459999999999,4.1098,0.23776000000000003,0.7562200000000001,0.0,108.97188000000001,0.0,109.7281
BENIMAMET,250,M2,125.0,14.0,251.0,64.0,3.0,23.7626,4.94106,1.27194,0.04622,0.23403999999999997,1.30694,1.16312,69.2116,71.9157
BENIMAMET,300,M1,125.0,14.0,251.0,72.0,3.0,21.206200000000003,4.4927399999999995,3.96,0.17109999999999997,0.72866,0.0,117.34186,0.0,118.07052000000002
BENIMAMET,300,M2,125.0,14.0,251.0,72.0,3.0,26.861199999999997,5.58928,1.13656,0.041639999999999996,0.20911999999999997,1.4773800000000001,1.0473,78.29184000000001,81.02562
BENIMAMET,350,M1,125.0,14.0,251.0,80.2,3.0,25.4924,5.3927000000000005,5.003,0.23278,0.9205399999999999,0.0,141.53764,0.0,142.45819999999998
BENIMAMET,350,M2,125.0,14.0,251.0,80.2,3.0,30.3026,6.30538,1.64984,0.06038,0.30358,1.6666599999999998,1.5189599999999999,88.32254,91.81174
BETERO,50,M1,42.0,6.0,24.0,14.8,3.0,3.818,0.79826,2.5834,0.08990000000000001,0.47534,0.0,22.346179999999997,0.0,22.82154
BETERO,50,M2,42.0,6.0,24.0,14.8,3.0,6.0496,1.33468,0.5686,0.02072,0.1046,0.33274,0.5208,18.69538,19.65352
BETERO,100,M1,42.0,6.0,24.0,25.4,3.0,6.9748,1.44962,2.5734000000000004,0.09846,0.47348,0.0,38.94894,0.0,39.42244
BETERO,100,M2,42.0,6.0,24.0,25.4,3.0,9.7026,2.15194,0.72224,0.0253,0.13290000000000002,0.5336399999999999,0.6356200000000001,30.14338,31.44554
CABANYAL-CANYAMELAR,50,M1,366.0,45.0,546.0,18.4,3.0,6.642,1.42028,7.3988,0.28126,1.36138,0.0,42.81124,0.0,44.17264
CABANYAL-CANYAMELAR,50,M2,366.0,45.0,546.0,18.4,3.0,9.482,2.00202,1.5666,0.051140000000000005,0.28824,0.5215,1.2865199999999999,28.043020000000002,30.139319999999998
CABANYAL-CANYAMELAR,100,M1,366.0,45.0,546.0,36.0,3.0,10.3904,2.2123999999999997,9.4656,0.37682000000000004,1.7416800000000001,0.0,65.14504,0.0,66.88669999999999
CABANYAL-CANYAMELAR,100,M2,366.0,45.0,546.0,36.0,3.0,15.344800000000001,3.19772,1.4401,0.056720000000000007,0.265,0.8439399999999999,1.42802,44.792199999999994,47.3292
CABANYAL-CANYAMELAR,150,M1,366.0,45.0,546.0,50.8,3.0,14.237799999999998,3.03852,10.5602,0.39608,1.9430799999999997,0.0,86.41387999999999,0.0,88.35696
CABANYAL-CANYAMELAR,150,M2,366.0,45.0,546.0,50.8,3.0,19.8154,4.15748,1.07742,0.03826,0.19822,1.08986,0.9628399999999999,58.23608,60.487
CABANYAL-CANYAMELAR,200,M1,366.0,45.0,546.0,65.2,3.0,17.0796,3.65328,10.9346,0.41197999999999996,2.0119599999999997,0.0,102.28175999999999,0.0,104.29374
CABANYAL-CANYAMELAR,200,M2,366.0,45.0,546.0,65.2,3.0,25.3868,5.319,1.2017,0.04126,0.22111999999999998,1.39628,1.0378,74.50582,77.16102
CABANYAL-CANYAMELAR,250,M1,366.0,45.0,546.0,79.2,3.0,19.79,4.2191600000000005,11.6328,0.41997999999999996,2.14044,0.0,116.72175999999999,0.0,118.86219999999999
CABANYAL-CANYAMELAR,250,M2,366.0,45.0,546.0,79.2,3.0,30.399,6.3922,0.9686600000000001,0.0327,0.17824,1.67194,0.82266,89.53887999999999,92.21173999999999
CABANYAL-CANYAMELAR,300,M1,366.0,45.0,546.0,91.8,3.0,22.773000000000003,4.88064,11.4688,0.43138,2.11026,0.0,133.64968,0.0,135.75994
CABANYAL-CANYAMELAR,300,M2,366.0,45.0,546.0,91.8,3.0,34.7636,7.283580000000001,1.19122,0.04414,0.21917999999999999,1.9119799999999998,1.11042,102.02448,105.26606
CABANYAL-CANYAMELAR,350,M1,366.0,45.0,546.0,106.0,3.0,26.104599999999998,5.57032,10.758,0.4601,1.97948,0.0,151.72586,0.0,153.70535999999998
CABANYAL-CANYAMELAR,350,M2,366.0,45.0,546.0,106.0,3.0,38.6338,8.0755,1.6636600000000001,0.05924,0.30612,2.12484,1.49068,113.11761999999999,117.03925999999998
CABANYAL-CANYAMELAR,400,M1,366.0,45.0,546.0,117.8,3.0,28.746000000000002,6.14546,11.3054,0.45072,2.0802,0.0,165.95956,0.0,168.03976
CABANYAL-CANYAMELAR,400,M2,366.0,45.0,546.0,117.8,3.0,42.682,8.8787,1.44286,0.05122,0.26548,2.3475,1.28854,124.36854000000001,128.27008
CABANYAL-CANYAMELAR,450,M1,366.0,45.0,546.0,130.0,3.0,30.5674,6.5396,12.1372,0.46281999999999995,2.23326,0.0,176.18174,0.0,178.41497999999999
CABANYAL-CANYAMELAR,450,M2,366.0,45.0,546.0,130.0,3.0,47.0574,9.81758,1.2618399999999999,0.04526,0.23218,2.58816,1.1394199999999999,137.51954,141.47926
CABANYAL-CANYAMELAR,500,M1,366.0,45.0,546.0,141.4,3.0,33.805400000000006,7.225499999999999,11.327,0.46137999999999996,2.08414,0.0,193.40214,0.0,195.48632
CABANYAL-CANYAMELAR,500,M2,366.0,45.0,546.0,141.4,3.0,51.05,10.61018,1.23074,0.04004,0.22644000000000003,2.80774,1.00722,148.62192,152.66336
CABANYAL-CANYAMELAR,550,M1,366.0,45.0,546.0,152.6,3.0,35.3558,7.53772,11.727599999999999,0.4606,2.15788,0.0,201.23798,0.0,203.39584
CABANYAL-CANYAMELAR,550,M2,366.0,45.0,546.0,152.6,3.0,56.1222,11.651819999999999,1.32754,0.04904,0.24426,3.0866999999999996,1.23376,163.2129,167.7777
CABANYAL-CANYAMELAR,600,M1,366.0,45.0,546.0,161.0,3.0,37.394,8.032680000000001,11.022,0.46071999999999996,2.02806,0.0,213.69362,0.0,215.72165999999999
CABANYAL-CANYAMELAR,600,M2,366.0,45.0,546.0,161.0,3.0,59.455600000000004,12.35552,1.6260999999999999,0.05714,0.2992,3.27006,1.4376200000000001,173.06992,178.07684
CABANYAL-CANYAMELAR,650,M1,366.0,45.0,546.0,174.4,3.0,40.284800000000004,8.64322,11.427,0.45704,2.10258,0.0,228.96275999999997,0.0,231.06536
CABANYAL-CANYAMELAR,650,M2,366.0,45.0,546.0,174.4,3.0,64.66120000000001,13.4061,1.3299400000000001,0.04842,0.2447,3.55636,1.21732,187.786,192.80437999999998
CABANYAL-CANYAMELAR,700,M1,366.0,45.0,546.0,183.6,3.0,42.9072,9.23456,11.751000000000001,0.47709999999999997,2.16218,0.0,244.34528,0.0,246.50745999999998
CABANYAL-CANYAMELAR,700,M2,366.0,45.0,546.0,183.6,3.0,69.0344,14.327160000000001,1.59006,0.05606,0.29257999999999995,3.7969,1.41056,200.68789999999998,206.18788
CABANYAL-CANYAMELAR,750,M1,366.0,45.0,546.0,194.4,3.0,44.1914,9.477,12.290600000000001,0.46318000000000004,2.26146,0.0,250.09468,0.0,252.35614
CABANYAL-CANYAMELAR,750,M2,366.0,45.0,546.0,194.4,3.0,71.5906,14.84154,1.11204,0.0417,0.20464000000000002,3.9375,1.04906,207.89301999999998,213.0842
CABANYAL-CANYAMELAR,800,M1,366.0,45.0,546.0,204.0,3.0,47.1562,10.148340000000001,12.550999999999998,0.47424,2.30938,0.0,267.26386,0.0,269.57324
CABANYAL-CANYAMELAR,800,M2,366.0,45.0,546.0,204.0,3.0,76.2292,15.83948,1.32414,0.044700000000000004,0.24364,4.19262,1.125,221.87118,227.43243999999999
CABANYAL-CANYAMELAR,850,M1,366.0,45.0,546.0,211.8,3.0,46.5478,10.036719999999999,12.154599999999999,0.47568,2.23646,0.0,264.49192000000005,0.0,266.72834
CABANYAL-CANYAMELAR,850,M2,366.0,45.0,546.0,211.8,3.0,79.124,16.4109,1.3882999999999999,0.04946,0.25546,4.35182,1.24466,229.87575999999999,235.7277
CABANYAL-CANYAMELAR,900,M1,366.0,45.0,546.0,221.0,3.0,46.6768,10.077340000000001,11.9016,0.48222,2.1899,0.0,265.67896,0.0,267.86884
CABANYAL-CANYAMELAR,900,M2,366.0,45.0,546.0,221.0,3.0,85.5752,17.7257,1.6567599999999998,0.06218,0.30484,4.70664,1.5642,248.29236,254.86804
CABANYAL-CANYAMELAR,950,M1,366.0,45.0,546.0,230.4,3.0,51.645399999999995,11.120560000000001,12.2518,0.475,2.25432,0.0,291.74456,0.0,293.99886000000004
CABANYAL-CANYAMELAR,950,M2,366.0,45.0,546.0,230.4,3.0,87.76820000000001,18.200200000000002,0.9439,0.036559999999999995,0.17365999999999998,4.827240000000001,0.9202199999999999,254.93916,260.86032
CABANYAL-CANYAMELAR,1000,M1,366.0,45.0,546.0,237.8,3.0,51.771,11.145019999999999,11.7958,0.46950000000000003,2.17042,0.0,292.22115999999994,0.0,294.39160000000004
CABANYAL-CANYAMELAR,1000,M2,366.0,45.0,546.0,237.8,3.0,90.5994,18.77002,1.30944,0.04648,0.24094,4.98294,1.16896,262.92138,269.31424
CABANYAL-CANYAMELAR,1050,M1,366.0,45.0,546.0,243.4,3.0,54.01800000000001,11.61162,11.801,0.48696,2.17138,0.0,304.4002,0.0,306.57158
CABANYAL-CANYAMELAR,1050,M2,366.0,45.0,546.0,243.4,3.0,95.5272,19.7514,1.5828799999999998,0.05838,0.29125999999999996,5.254,1.46894,276.66782,283.68198
CAMI DE VERA,50,M1,36.0,3.0,16.0,14.6,3.0,6.4046,1.35388,3.808,0.24556,0.7006600000000001,0.0,40.24192,0.0,40.94258
CAMI DE VERA,50,M2,36.0,3.0,16.0,14.6,3.0,6.755799999999999,1.42522,1.7093800000000001,0.07698,0.31449999999999995,0.37158,1.9364599999999998,19.96376,22.58636
CAMI DE VERA,100,M1,36.0,3.0,16.0,23.4,3.0,8.8278,1.8596599999999999,5.1042000000000005,0.30452,0.93918,0.0,54.450419999999994,0.0,55.38962
CAMI DE VERA,100,M2,36.0,3.0,16.0,23.4,3.0,9.638200000000001,2.03622,2.4760199999999997,0.11861999999999999,0.45558,0.5301,2.98452,28.5223,32.49252
CAMI FONDO,50,M1,61.0,6.0,19.0,14.8,3.0,6.9708,1.59262,2.4132,0.08738,0.44401999999999997,0.0,42.268719999999995,0.0,42.71276
CAMI FONDO,50,M2,61.0,6.0,19.0,14.8,3.0,9.3908,2.0123800000000003,0.62684,0.02224,0.11534,0.5164799999999999,0.55968,28.18852,29.380020000000002
CAMI FONDO,100,M1,61.0,6.0,19.0,27.0,3.0,12.071000000000002,2.74226,2.843,0.09576,0.5231,0.0,71.40534,0.0,71.92846
CAMI FONDO,100,M2,61.0,6.0,19.0,27.0,3.0,16.6994,3.56306,0.60856,0.02148,0.11196000000000002,0.91848,0.5403800000000001,49.90936000000001,51.48018
CAMI FONDO,150,M1,61.0,6.0,19.0,34.4,3.0,15.467400000000001,3.5215399999999994,2.4152,0.09914,0.4444,0.0,91.09703999999999,0.0,91.54144
CAMI FONDO,150,M2,61.0,6.0,19.0,34.4,3.0,20.1988,4.30972,0.4878,0.01688,0.08974,1.11092,0.42548,60.3683,61.994460000000004
CAMI REAL,50,M1,35.0,5.0,37.0,14.6,3.0,3.5572000000000004,0.74634,5.739199999999999,0.26766,1.0559999999999998,0.0,25.512059999999998,0.0,26.56808
CAMI REAL,50,M2,35.0,5.0,37.0,14.6,3.0,6.5944,1.40176,4.91226,0.15358,0.90388,0.36268,3.8638399999999997,19.63536,24.76576
CAMI REAL,100,M1,35.0,5.0,37.0,23.4,3.0,6.797200000000001,1.40896,5.6160000000000005,0.27515999999999996,1.03334,0.0,42.37204,0.0,43.405359999999995
CAMI REAL,100,M2,35.0,5.0,37.0,23.4,3.0,13.5424,2.8576799999999998,4.71092,0.15336,0.8668199999999999,0.74482,3.8581600000000003,40.02896,45.498760000000004
CAMPANAR,50,M1,158.0,19.0,74.0,17.8,3.0,5.1148,1.0802,5.5328,0.19990000000000002,1.0180399999999998,0.0,32.207640000000005,0.0,33.2257
CAMPANAR,50,M2,158.0,19.0,74.0,17.8,3.0,7.1568,1.50356,1.27132,0.0424,0.2339,0.39364,1.0671,21.06108,22.755720000000004
CAMPANAR,100,M1,158.0,19.0,74.0,33.0,3.0,8.3452,1.76262,7.4888,0.2447,1.37794,0.0,50.50316,0.0,51.881119999999996
CAMPANAR,100,M2,158.0,19.0,74.0,33.0,3.0,12.0514,2.51612,1.2298,0.04278,0.22627999999999998,0.66282,1.07612,35.24452,37.20972
CAMPANAR,150,M1,158.0,19.0,74.0,44.8,3.0,11.139,2.37016,7.302,0.25392000000000003,1.34358,0.0,66.02152,0.0,67.3651
CAMPANAR,150,M2,158.0,19.0,74.0,44.8,3.0,15.648,3.28,0.90316,0.03144,0.16618,0.86066,0.79132,45.94456,47.76268
CAMPANAR,200,M1,158.0,19.0,74.0,57.8,3.0,13.7822,2.9331000000000005,7.236400000000001,0.27037999999999995,1.3315,0.0,80.6003,0.0,81.93181999999999
CAMPANAR,200,M2,158.0,19.0,74.0,57.8,3.0,18.8402,3.93666,1.18018,0.0415,0.21715999999999996,1.0362,1.04396,55.142880000000005,57.44018
CAMPANAR,250,M1,158.0,19.0,74.0,68.2,3.0,16.0138,3.40854,7.9372,0.27515999999999996,1.46046,0.0,92.6825,0.0,94.14292
CAMPANAR,250,M2,158.0,19.0,74.0,68.2,3.0,22.0178,4.60052,1.28328,0.0446,0.23612000000000002,1.21096,1.12188,64.44156000000001,67.01056
CAMPANAR,300,M1,158.0,19.0,74.0,76.4,3.0,18.626600000000003,3.95934,7.2066,0.28146,1.3260200000000002,0.0,106.69829999999999,0.0,108.0243
CAMPANAR,300,M2,158.0,19.0,74.0,76.4,3.0,24.9354,5.23666,1.7357599999999997,0.057640000000000004,0.31936,1.37144,1.45022,73.35238000000001,76.49342
CAMPANAR,350,M1,158.0,19.0,74.0,86.4,3.0,21.155,4.48838,7.4968,0.28066,1.37942,0.0,119.98954,0.0,121.36895999999999
CAMPANAR,350,M2,158.0,19.0,74.0,86.4,3.0,28.294600000000003,5.9303799999999995,1.52772,0.051359999999999996,0.28112,1.5562,1.29214,83.06998,86.19942
CAMPANAR,400,M1,158.0,19.0,74.0,95.4,3.0,22.891399999999997,4.87046,7.272799999999999,0.27871999999999997,1.3382,0.0,129.55284,0.0,130.89105999999998
CAMPANAR,400,M2,158.0,19.0,74.0,95.4,3.0,31.862000000000002,6.68244,1.32888,0.04718,0.24452,1.75242,1.1868400000000001,93.60427999999999,96.78804
CAMPANAR,450,M1,158.0,19.0,74.0,103.4,3.0,23.568199999999997,5.0169,7.461799999999999,0.28564,1.37294,0.0,133.4124,0.0,134.78537999999998
CAMPANAR,450,M2,158.0,19.0,74.0,103.4,3.0,32.135400000000004,6.73824,1.47218,0.05172,0.27090000000000003,1.76744,1.3013,94.3858,97.72544
CASTELLAR-L'OLIVERAL,50,M1,43.0,5.0,252.0,15.0,3.0,5.3222000000000005,1.14778,4.0852,0.26366,0.75166,0.0,35.51184,0.0,36.2635
CASTELLAR-L'OLIVERAL,50,M2,43.0,5.0,252.0,15.0,3.0,5.8772,1.23732,2.80922,0.0936,0.51688,0.32324,2.35502,17.33194,20.5271
CASTELLAR-L'OLIVERAL,100,M1,43.0,5.0,252.0,26.0,3.0,8.587399999999999,1.8505600000000002,3.4031999999999996,0.36446,0.6262000000000001,0.0,55.72922,0.0,56.35542
CASTELLAR-L'OLIVERAL,100,M2,43.0,5.0,252.0,26.0,3.0,9.345600000000001,1.96384,2.2452,0.10044,0.41312,0.514,2.5274,27.5084,30.962920000000004
CIUTAT FALLERA,50,M1,28.0,2.0,38.0,13.2,3.0,8.3642,1.7963200000000001,2.9996,0.09554,0.55192,0.0,47.599959999999996,0.0,48.15188
CIUTAT FALLERA,50,M2,28.0,2.0,38.0,13.2,3.0,7.4014,1.57674,1.0727,0.0379,0.19737999999999997,0.40706,0.95342,22.08598,23.6438
CIUTAT JARDI,50,M1,85.0,9.0,12.0,16.8,3.0,4.0512,0.8465400000000001,4.3469999999999995,0.16862,0.79986,0.0,25.5416,0.0,26.34142
CIUTAT JARDI,50,M2,85.0,9.0,12.0,16.8,3.0,5.325,1.0933,0.36547999999999997,0.01286,0.06724,0.29286,0.32394,15.314179999999999,15.9982
CIUTAT JARDI,100,M1,85.0,9.0,12.0,31.4,3.0,7.112,1.49722,5.271800000000001,0.18824000000000002,0.9700000000000001,0.0,42.406,0.0,43.376
CIUTAT JARDI,100,M2,85.0,9.0,12.0,31.4,3.0,8.927800000000001,1.84726,0.7514000000000001,0.022359999999999998,0.13824,0.49104000000000003,0.56276,25.87574,27.06778
CIUTAT JARDI,150,M1,85.0,9.0,12.0,42.2,3.0,9.0922,1.9094200000000001,5.378,0.18944,0.98956,0.0,52.807140000000004,0.0,53.79672000000001
CIUTAT JARDI,150,M2,85.0,9.0,12.0,42.2,3.0,11.5412,2.3877800000000002,0.69242,0.02288,0.1274,0.6347799999999999,0.57524,33.4467,34.7841
CIUTAT JARDI,200,M1,85.0,9.0,12.0,49.4,3.0,9.8824,2.08434,5.9214,0.19556,1.08954,0.0,57.36218,0.0,58.451739999999994
CIUTAT JARDI,200,M2,85.0,9.0,12.0,49.4,3.0,13.711599999999999,2.81578,0.7292,0.02374,0.13418,0.7541399999999999,0.59724,39.441919999999996,40.92748
CIUTAT JARDI,250,M1,85.0,9.0,12.0,57.0,3.0,12.6672,2.66286,6.0122,0.21532,1.10626,0.0,72.4146,0.0,73.52083999999999
CIUTAT JARDI,250,M2,85.0,9.0,12.0,57.0,3.0,16.3892,3.3691000000000004,0.69704,0.025500000000000002,0.12825999999999999,0.9014,0.64208,47.19294,48.864639999999994
EL BOTANIC,50,M1,196.0,3.0,240.0,18.0,3.0,8.327,1.76946,3.9477999999999995,0.16111999999999999,0.7264,0.0,48.57288,0.0,49.2993
EL BOTANIC,50,M2,196.0,3.0,240.0,18.0,3.0,8.2116,1.75128,0.81294,0.03352,0.14958,0.45165999999999995,0.8431599999999999,24.53098,25.97538
EL BOTANIC,100,M1,196.0,3.0,240.0,34.0,3.0,14.1898,2.9981400000000002,4.598000000000001,0.154,0.84604,0.0,79.30732,0.0,80.15338
EL BOTANIC,100,M2,196.0,3.0,240.0,34.0,3.0,12.322,2.62852,0.9876999999999999,0.039999999999999994,0.18173999999999998,0.6777,1.0064199999999999,36.818799999999996,38.684659999999994
